HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N11.HOG0046045	OG0029229	n0						HO40_23xERB_hirisehap1_g16492.t1_1										
N11.HOG0046046	OG0029230	n0						HO40_23xERB_hirisehap1_g17089.t1_1, HO40_23xERB_hirisehap1_g21530.t1_1										
N11.HOG0046047	OG0029231	n0						HO40_23xERB_hirisehap1_g17191.t1_1										
N11.HOG0046048	OG0029232	n0						HO40_23xERB_hirisehap1_g17272.t1_1										
N11.HOG0046049	OG0029233	n0						HO40_23xERB_hirisehap1_g17728.t1_1										
N11.HOG0046050	OG0029234	n0						HO40_23xERB_hirisehap1_g17793.t1_1										
N11.HOG0046051	OG0029235	n0						HO40_23xERB_hirisehap1_g18157.t1_1										
N11.HOG0046052	OG0029236	n0						HO40_23xERB_hirisehap1_g18486.t1_1, HO40_23xERB_hirisehap1_g34222.t1_1										
N11.HOG0046053	OG0029237	n0						HO40_23xERB_hirisehap1_g18781.t1_1										
N11.HOG0046054	OG0029238	n2						HO40_23xERB_hirisehap1_g18852.t1_1										
N11.HOG0046055	OG0029238	n3						HO40_23xERB_hirisehap1_g18851.t1_1										
N11.HOG0046056	OG0029239	n0						HO40_23xERB_hirisehap1_g19333.t1_1										
N11.HOG0046057	OG0029240	n0						HO40_23xERB_hirisehap1_g20377.t1_1										
N11.HOG0046058	OG0029241	n0						HO40_23xERB_hirisehap1_g31045.t1_1, HO40_23xERB_hirisehap1_g20458.t1_1										
N11.HOG0046059	OG0029242	n0						HO40_23xERB_hirisehap1_g20659.t1_1, HO40_23xERB_hirisehap1_g34067.t1_1, HO40_23xERB_hirisehap1_g25372.t1_1, HO40_23xERB_hirisehap1_g31132.t1_1										
N11.HOG0046060	OG0029243	n0						HO40_23xERB_hirisehap1_g20858.t3_1										
N11.HOG0046061	OG0029244	n0						HO40_23xERB_hirisehap1_g21147.t1_1										
N11.HOG0046062	OG0029245	n0						HO40_23xERB_hirisehap1_g21172.t1_1										
N11.HOG0046063	OG0029246	n0						HO40_23xERB_hirisehap1_g21342.t1_1										
N11.HOG0046064	OG0029247	n0						HO40_23xERB_hirisehap1_g21640.t2_1										
N11.HOG0046065	OG0029248	n0						HO40_23xERB_hirisehap1_g21676.t1_1										
N11.HOG0046066	OG0029249	n0						HO40_23xERB_hirisehap1_g21971.t1_1										
N11.HOG0046067	OG0029250	n0						HO40_23xERB_hirisehap1_g23253.t1_1										
N11.HOG0046068	OG0029251	n0						HO40_23xERB_hirisehap1_g23695.t1_1										
N11.HOG0046069	OG0029252	n0						HO40_23xERB_hirisehap1_g23786.t1_1										
N11.HOG0046070	OG0029253	n0						HO40_23xERB_hirisehap1_g23852.t1_1										
N11.HOG0046071	OG0029254	n0						HO40_23xERB_hirisehap1_g24139.t1_1										
N11.HOG0046072	OG0029255	n0						HO40_23xERB_hirisehap1_g24453.t1_1										
N11.HOG0046073	OG0029256	n2						HO40_23xERB_hirisehap1_g24548.t1_1										
N11.HOG0046074	OG0029256	n3						HO40_23xERB_hirisehap1_g24551.t1_1										
N11.HOG0046075	OG0029257	n0						HO40_23xERB_hirisehap1_g24566.t1_1										
N11.HOG0046076	OG0029258	n0						HO40_23xERB_hirisehap1_g24574.t1_1, HO40_23xERB_hirisehap1_g31052.t1_1										
N11.HOG0046077	OG0029259	n0						HO40_23xERB_hirisehap1_g24601.t1_1, HO40_23xERB_hirisehap1_g24583.t1_1, HO40_23xERB_hirisehap1_g28230.t1_1, HO40_23xERB_hirisehap1_g28146.t1_1, HO40_23xERB_hirisehap1_g28226.t1_1										
N11.HOG0046078	OG0029260	n0						HO40_23xERB_hirisehap1_g31964.t1_1, HO40_23xERB_hirisehap1_g24653.t1_1										
N11.HOG0046079	OG0029261	n0						HO40_23xERB_hirisehap1_g24688.t1_1										
N11.HOG0046080	OG0029262	n0						HO40_23xERB_hirisehap1_g24725.t1_1										
N11.HOG0046081	OG0029263	n0						HO40_23xERB_hirisehap1_g25197.t1_1										
N11.HOG0046082	OG0029264	n0						HO40_23xERB_hirisehap1_g25607.t1_1										
N11.HOG0046083	OG0029265	n0						HO40_23xERB_hirisehap1_g27728.t2_1, HO40_23xERB_hirisehap1_g25768.t1_1, HO40_23xERB_hirisehap1_g27728.t1_1										
N11.HOG0046084	OG0029266	n0						HO40_23xERB_hirisehap1_g25796.t1_1, HO40_23xERB_hirisehap1_g25796.t2_1										
N11.HOG0046085	OG0029267	n0						HO40_23xERB_hirisehap1_g25797.t1_1										
N11.HOG0046086	OG0029268	n0						HO40_23xERB_hirisehap1_g27008.t1_1										
N11.HOG0046087	OG0029269	n0						HO40_23xERB_hirisehap1_g27200.t1_1										
N11.HOG0046088	OG0029270	n1						HO40_23xERB_hirisehap1_g27233.t1_1										
N11.HOG0046089	OG0029270	n2						HO40_23xERB_hirisehap1_g27233.t2_1										
N11.HOG0046090	OG0029271	n0						HO40_23xERB_hirisehap1_g27539.t1_1										
N11.HOG0046091	OG0029272	n0						HO40_23xERB_hirisehap1_g28049.t1_1										
N11.HOG0046092	OG0029273	n0						HO40_23xERB_hirisehap1_g28113.t1_1, HO40_23xERB_hirisehap1_g28115.t1_1										
N11.HOG0046093	OG0029274	n0						HO40_23xERB_hirisehap1_g28191.t1_1										
N11.HOG0046094	OG0029275	n0						HO40_23xERB_hirisehap1_g28556.t1_1										
N11.HOG0046095	OG0029276	n2						HO40_23xERB_hirisehap1_g28889.t1_1										
N11.HOG0046096	OG0029276	n3						HO40_23xERB_hirisehap1_g28889.t2_1										
N11.HOG0046097	OG0029277	n0						HO40_23xERB_hirisehap1_g29344.t1_1										
N11.HOG0046098	OG0029278	n0						HO40_23xERB_hirisehap1_g30015.t1_1										
N11.HOG0046099	OG0029279	n0						HO40_23xERB_hirisehap1_g30276.t1_1										
N11.HOG0046100	OG0029280	n2						HO40_23xERB_hirisehap1_g30402.t1_1										
N11.HOG0046101	OG0029280	n3						HO40_23xERB_hirisehap1_g30398.t1_1										
N11.HOG0046102	OG0029281	n0						HO40_23xERB_hirisehap1_g30686.t1_1										
N11.HOG0046103	OG0029282	n0						HO40_23xERB_hirisehap1_g30767.t1_1										
N11.HOG0046104	OG0029283	n0						HO40_23xERB_hirisehap1_g30986.t1_1										
N11.HOG0046105	OG0029284	n0						HO40_23xERB_hirisehap1_g31001.t1_1										
N11.HOG0046106	OG0029285	n0						HO40_23xERB_hirisehap1_g31002.t1_1										
N11.HOG0046107	OG0029286	n0						HO40_23xERB_hirisehap1_g31153.t1_1										
N11.HOG0046108	OG0029287	n0						HO40_23xERB_hirisehap1_g31263.t1_1										
N11.HOG0046109	OG0029288	n0						HO40_23xERB_hirisehap1_g31291.t1_1										
N11.HOG0046110	OG0029289	n0						HO40_23xERB_hirisehap1_g31739.t1_1										
N11.HOG0046111	OG0029290	n0						HO40_23xERB_hirisehap1_g32215.t1_1										
N11.HOG0046112	OG0029291	n0						HO40_23xERB_hirisehap1_g32418.t1_1										
N11.HOG0046113	OG0029292	n0						HO40_23xERB_hirisehap1_g33054.t1_1										
N11.HOG0046114	OG0029293	n0						HO40_23xERB_hirisehap1_g33492.t1_1										
N11.HOG0046115	OG0029294	n0						HO40_23xERB_hirisehap1_g33497.t1_1, HO40_23xERB_hirisehap1_g33501.t1_1										
N11.HOG0046116	OG0029295	n0						HO40_23xERB_hirisehap1_g33861.t1_1										
N11.HOG0046117	OG0029296	n0						HO40_23xERB_hirisehap1_g34023.t1_1										
N11.HOG0046118	OG0029297	n1						HO40_23xERB_hirisehap1_g34027.t1_1										
N11.HOG0046119	OG0029297	n2						HO40_23xERB_hirisehap1_g34027.t3_1										
N11.HOG0046120	OG0029298	n0						HO40_23xERB_hirisehap1_g34420.t1_1										
N11.HOG0046121	OG0029299	n0						HO40_23xERB_hirisehap1_g34766.t1_1										
N11.HOG0046122	OG0029300	n0						HO40_23xERB_hirisehap1_g34906.t1_1										
N11.HOG0046123	OG0029301	n0						HO40_23xERB_hirisehap1_g35301.t1_1										
N11.HOG0046124	OG0029706	n0					ERB_F3_g566.t1_1											
N11.HOG0046125	OG0029707	n0						HO40_23xERB_hirisehap1_g27001.t2_1, HO40_23xERB_hirisehap1_g27001.t1_1										
N11.HOG0046126	OG0029708	n0						HO40_23xERB_hirisehap1_g27323.t1_1										
N11.HOG0046127	OG0029711	n0					ERB_F3_g23619.t1_1											
N11.HOG0046128	OG0029715	n0					ERB_F3_g37274.t1_1	HO40_23xERB_hirisehap1_g1789.t1_1, HO40_23xERB_hirisehap1_g1789.t2_1										
N11.HOG0046129	OG0029717	n0					ERB_F3_g32389.t1_1											
N11.HOG0046130	OG0029719	n0					ERB_F3_g21941.t1_1											
N11.HOG0046131	OG0029722	n0					ERB_F3_g33992.t1_1, ERB_F3_g19622.t1_1											
N11.HOG0046132	OG0029723	n0						HO40_23xERB_hirisehap1_g33787.t1_1										
N11.HOG0046133	OG0029726	n0						HO40_23xERB_hirisehap1_g3877.t2_1										
N11.HOG0046134	OG0029728	n0						HO40_23xERB_hirisehap1_g27009.t1_1										
N11.HOG0046135	OG0029730	n0						HO40_23xERB_hirisehap1_g24516.t1_1										
N11.HOG0046136	OG0029734	n0						HO40_23xERB_hirisehap1_g33777.t1_1										
N11.HOG0046137	OG0029748	n0						HO40_23xERB_hirisehap1_g23936.t1_1										
N11.HOG0046138	OG0029749	n0					ERB_F3_g23193.t1_1											
N11.HOG0046139	OG0029754	n0					ERB_F3_g4931.t1_1											
N11.HOG0046140	OG0029766	n0					ERB_F3_g4370.t1_1	HO40_23xERB_hirisehap1_g14107.t1_1										
N11.HOG0046141	OG0029768	n0					ERB_F3_g31275.t1_1, ERB_F3_g29726.t1_1											
N11.HOG0046142	OG0029769	n0						HO40_23xERB_hirisehap1_g21406.t1_1										
N11.HOG0046143	OG0029770	n0						HO40_23xERB_hirisehap1_g17361.t1_1										
N11.HOG0046144	OG0029774	n0					ERB_F3_g7012.t1_1											
N11.HOG0046145	OG0029775	n0					ERB_F3_g27199.t1_1	HO40_23xERB_hirisehap1_g20375.t1_1										
N11.HOG0046146	OG0029780	n0						HO40_23xERB_hirisehap1_g31394.t1_1										
N11.HOG0046147	OG0029784	n0					ERB_F3_g11458.t2_1											
N11.HOG0046148	OG0029786	n0					ERB_F3_g27330.t1_1											
N11.HOG0046149	OG0029795	n0					ERB_F3_g10562.t1_1											
N11.HOG0046150	OG0029799	n0						HO40_23xERB_hirisehap1_g35687.t1_1										
N11.HOG0046151	OG0029803	n0					ERB_F3_g2293.t1_1											
N11.HOG0046152	OG0029816	n0						HO40_23xERB_hirisehap1_g6485.t1_1										
N11.HOG0046153	OG0029824	n0					ERB_F3_g11789.t1_1											
N11.HOG0046154	OG0029825	n0					ERB_F3_g21526.t1_1											
N11.HOG0046155	OG0029828	n0						HO40_23xERB_hirisehap1_g15264.t1_1										
N11.HOG0046156	OG0029833	n0					ERB_F3_g37128.t1_1											
N11.HOG0046157	OG0029834	n0						HO40_23xERB_hirisehap1_g16424.t1_1										
N11.HOG0046158	OG0029835	n0						HO40_23xERB_hirisehap1_g12902.t1_1										
N11.HOG0046159	OG0029836	n0					ERB_F3_g3697.t1_1											
N11.HOG0046160	OG0029837	n0						HO40_23xERB_hirisehap1_g16055.t1_1										
N11.HOG0046161	OG0029846	n0					ERB_F3_g35260.t1_1	HO40_23xERB_hirisehap1_g17389.t1_1										
N11.HOG0046162	OG0029849	n0						HO40_23xERB_hirisehap1_g16922.t1_1										
N11.HOG0046163	OG0029850	n0						HO40_23xERB_hirisehap1_g12299.t1_1										
N11.HOG0046164	OG0029851	n0						HO40_23xERB_hirisehap1_g19498.t1_1										
N11.HOG0046165	OG0029852	n0						HO40_23xERB_hirisehap1_g16449.t1_1										
N11.HOG0046166	OG0029860	n0						HO40_23xERB_hirisehap1_g17373.t1_1										
N11.HOG0046167	OG0029861	n0					ERB_F3_g3359.t1_1	HO40_23xERB_hirisehap1_g17327.t1_1										
N11.HOG0046168	OG0029863	n0						HO40_23xERB_hirisehap1_g18050.t1_1										
N11.HOG0046169	OG0029867	n0					ERB_F3_g2441.t1_1											
N11.HOG0046170	OG0029868	n0						HO40_23xERB_hirisehap1_g18346.t1_1										
N11.HOG0046171	OG0029876	n0					ERB_F3_g19462.t1_1	HO40_23xERB_hirisehap1_g10833.t1_1										
N11.HOG0046172	OG0029891	n0						HO40_23xERB_hirisehap1_g9555.t1_1										
N11.HOG0046173	OG0029892	n0					ERB_F3_g15620.t1_1											
N11.HOG0046174	OG0029899	n0						HO40_23xERB_hirisehap1_g23208.t1_1										
N11.HOG0046175	OG0029925	n0					ERB_F3_g13834.t1_1											
N11.HOG0046176	OG0029928	n0					ERB_F3_g14383.t1_1											
N11.HOG0046177	OG0029931	n0					ERB_F3_g14334.t1_1											
N11.HOG0046178	OG0029932	n0						HO40_23xERB_hirisehap1_g14011.t1_1										
N11.HOG0046179	OG0029936	n0					ERB_F3_g4123.t1_1											
N11.HOG0046180	OG0029937	n0						HO40_23xERB_hirisehap1_g13811.t1_1										
N11.HOG0046181	OG0029939	n0					ERB_F3_g4002.t1_1											
N11.HOG0046182	OG0029940	n0					ERB_F3_g742.t1_1											
N11.HOG0046183	OG0029942	n0						HO40_23xERB_hirisehap1_g13948.t1_1										
N11.HOG0046184	OG0029945	n0						HO40_23xERB_hirisehap1_g34194.t2_1										
N11.HOG0046185	OG0029958	n0						HO40_23xERB_hirisehap1_g20446.t1_1										
N11.HOG0046186	OG0029961	n0						HO40_23xERB_hirisehap1_g13504.t1_1										
N11.HOG0046187	OG0029963	n0						HO40_23xERB_hirisehap1_g14122.t1_1, HO40_23xERB_hirisehap1_g32322.t1_1										
N11.HOG0046188	OG0029964	n0					ERB_F3_g28956.t1_1, ERB_F3_g38531.t1_1											
N11.HOG0046189	OG0029966	n0						HO40_23xERB_hirisehap1_g33061.t1_1										
N11.HOG0046190	OG0029967	n0						HO40_23xERB_hirisehap1_g9659.t1_1										
N11.HOG0046191	OG0029969	n0						HO40_23xERB_hirisehap1_g14254.t1_1										
N11.HOG0046192	OG0029973	n0					ERB_F3_g1724.t1_1											
N11.HOG0046193	OG0029974	n0						HO40_23xERB_hirisehap1_g30778.t1_1, HO40_23xERB_hirisehap1_g19237.t1_1										
N11.HOG0046194	OG0029975	n0						HO40_23xERB_hirisehap1_g19310.t1_1										
N11.HOG0046195	OG0029977	n0						HO40_23xERB_hirisehap1_g27020.t1_1										
N11.HOG0046196	OG0029978	n0					ERB_F3_g25928.t1_1, ERB_F3_g36049.t1_1	HO40_23xERB_hirisehap1_g19641.t1_1										
N11.HOG0046197	OG0029980	n0					ERB_F3_g26092.t1_1											
N11.HOG0046198	OG0029981	n0					ERB_F3_g8215.t1_1											
N11.HOG0046199	OG0029986	n0						HO40_23xERB_hirisehap1_g19826.t1_1										
N11.HOG0046200	OG0029988	n0						HO40_23xERB_hirisehap1_g19988.t1_1										
N11.HOG0046201	OG0029989	n0					ERB_F3_g24343.t1_1											
N11.HOG0046202	OG0029990	n0					ERB_F3_g1147.t1_1											
N11.HOG0046203	OG0029991	n0						HO40_23xERB_hirisehap1_g21144.t1_1										
N11.HOG0046204	OG0029998	n0					ERB_F3_g32980.t1_1											
N11.HOG0046205	OG0029999	n0						HO40_23xERB_hirisehap1_g20813.t1_1										
N11.HOG0046206	OG0030000	n0					ERB_F3_g27247.t1_1											
N11.HOG0046207	OG0030004	n0						HO40_23xERB_hirisehap1_g7248.t1_1										
N11.HOG0046208	OG0030011	n0					ERB_F3_g135.t1_1											
N11.HOG0046209	OG0030012	n0					ERB_F3_g37478.t1_1											
N11.HOG0046210	OG0030013	n0					ERB_F3_g317.t1_1											
N11.HOG0046211	OG0030015	n0					ERB_F3_g342.t1_1											
N11.HOG0046212	OG0030017	n0					ERB_F3_g38151.t1_1, ERB_F3_g643.t1_1											
N11.HOG0046213	OG0030021	n0					ERB_F3_g622.t1_1	HO40_23xERB_hirisehap1_g30489.t1_1										
N11.HOG0046214	OG0030024	n0					ERB_F3_g810.t1_1											
N11.HOG0046215	OG0030026	n0						HO40_23xERB_hirisehap1_g31555.t1_1										
N11.HOG0046216	OG0030027	n0					ERB_F3_g1466.t1_1											
N11.HOG0046217	OG0030028	n0					ERB_F3_g1496.t1_1											
N11.HOG0046218	OG0030032	n0					ERB_F3_g1456.t1_1	HO40_23xERB_hirisehap1_g19960.t1_1										
N11.HOG0046219	OG0030034	n0					ERB_F3_g13279.t2_1	HO40_23xERB_hirisehap1_g31895.t2_1										
N11.HOG0046220	OG0030045	n0						HO40_23xERB_hirisehap1_g31992.t1_1										
N11.HOG0046221	OG0030047	n0						HO40_23xERB_hirisehap1_g11899.t1_1										
N11.HOG0046222	OG0030048	n0					ERB_F3_g6648.t1_1											
N11.HOG0046223	OG0030049	n0						HO40_23xERB_hirisehap1_g32450.t2_1, HO40_23xERB_hirisehap1_g32450.t1_1, HO40_23xERB_hirisehap1_g32446.t1_1										
N11.HOG0046224	OG0030053	n0					ERB_F3_g22175.t2_1, ERB_F3_g22175.t1_1											
N11.HOG0046225	OG0030056	n0					ERB_F3_g32739.t1_1											
N11.HOG0046226	OG0030058	n0						HO40_23xERB_hirisehap1_g23276.t1_1										
N11.HOG0046227	OG0030063	n0					ERB_F3_g27507.t1_1											
N11.HOG0046228	OG0030069	n0					ERB_F3_g22385.t1_1	HO40_23xERB_hirisehap1_g2121.t1_1										
N11.HOG0046229	OG0030070	n0					ERB_F3_g15669.t1_1											
N11.HOG0046230	OG0030071	n0						HO40_23xERB_hirisehap1_g23993.t1_1										
N11.HOG0046231	OG0030075	n0						HO40_23xERB_hirisehap1_g27841.t1_1										
N11.HOG0046232	OG0030076	n0					ERB_F3_g1682.t1_1											
N11.HOG0046233	OG0030079	n0					ERB_F3_g26218.t1_1											
N11.HOG0046234	OG0030085	n0						HO40_23xERB_hirisehap1_g24450.t1_1										
N11.HOG0046235	OG0030088	n0					ERB_F3_g10644.t1_1											
N11.HOG0046236	OG0030089	n0						HO40_23xERB_hirisehap1_g28342.t1_1										
N11.HOG0046237	OG0030091	n0					ERB_F3_g26098.t1_1, ERB_F3_g37120.t1_1											
N11.HOG0046238	OG0030096	n0					ERB_F3_g8545.t1_1											
N11.HOG0046239	OG0030100	n0						HO40_23xERB_hirisehap1_g5785.t1_1, HO40_23xERB_hirisehap1_g15790.t1_1										
N11.HOG0046240	OG0030103	n0						HO40_23xERB_hirisehap1_g26329.t1_1										
N11.HOG0046241	OG0030104	n0					ERB_F3_g39865.t1_1											
N11.HOG0046242	OG0030105	n0					ERB_F3_g6601.t2_1											
N11.HOG0046243	OG0030107	n0					ERB_F3_g27707.t1_1	HO40_23xERB_hirisehap1_g35027.t1_1										
N11.HOG0046244	OG0030109	n0					ERB_F3_g25559.t1_1											
N11.HOG0046245	OG0030117	n0					ERB_F3_g30842.t1_1											
N11.HOG0046246	OG0030118	n0						HO40_23xERB_hirisehap1_g29377.t1_1										
N11.HOG0046247	OG0030119	n0					ERB_F3_g34163.t1_1, ERB_F3_g32425.t1_1											
N11.HOG0046248	OG0030121	n0						HO40_23xERB_hirisehap1_g34895.t1_1										
N11.HOG0046249	OG0030124	n0					ERB_F3_g29793.t1_1											
N11.HOG0046250	OG0030130	n0						HO40_23xERB_hirisehap1_g34504.t1_1										
N11.HOG0046251	OG0030131	n0					ERB_F3_g28322.t1_1											
N11.HOG0046252	OG0030132	n0					ERB_F3_g28214.t1_1											
N11.HOG0046253	OG0030136	n0						HO40_23xERB_hirisehap1_g12726.t1_1										
N11.HOG0046254	OG0030138	n0					ERB_F3_g8727.t1_1											
N11.HOG0046255	OG0030146	n0						HO40_23xERB_hirisehap1_g28119.t2_1										
N11.HOG0046256	OG0030149	n0						HO40_23xERB_hirisehap1_g12960.t1_1										
N11.HOG0046257	OG0030154	n0						HO40_23xERB_hirisehap1_g27679.t1_1										
N11.HOG0046258	OG0030155	n0					ERB_F3_g8216.t1_1											
N11.HOG0046259	OG0030157	n0					ERB_F3_g10590.t1_1											
N11.HOG0046260	OG0030158	n0					ERB_F3_g14462.t1_1											
N11.HOG0046261	OG0030166	n0					ERB_F3_g14820.t1_1											
N11.HOG0046262	OG0030175	n0					ERB_F3_g23773.t1_1	HO40_23xERB_hirisehap1_g29372.t1_1										
N11.HOG0046263	OG0030182	n0						HO40_23xERB_hirisehap1_g2575.t1_1										
N11.HOG0046264	OG0030183	n0						HO40_23xERB_hirisehap1_g2171.t1_1										
N11.HOG0046265	OG0030184	n0						HO40_23xERB_hirisehap1_g2004.t1_1, HO40_23xERB_hirisehap1_g27802.t1_1										
N11.HOG0046266	OG0030191	n0					ERB_F3_g19946.t1_1, ERB_F3_g19946.t2_1											
N11.HOG0046267	OG0030192	n0						HO40_23xERB_hirisehap1_g8968.t1_1										
N11.HOG0046268	OG0030193	n0						HO40_23xERB_hirisehap1_g859.t1_1										
N11.HOG0046269	OG0030194	n0						HO40_23xERB_hirisehap1_g966.t1_1										
N11.HOG0046270	OG0030196	n0					ERB_F3_g35407.t1_1											
N11.HOG0046271	OG0030199	n0					ERB_F3_g19903.t1_1											
N11.HOG0046272	OG0030200	n0					ERB_F3_g19827.t1_1											
N11.HOG0046273	OG0030202	n0					ERB_F3_g33982.t1_1											
N11.HOG0046274	OG0030204	n0					ERB_F3_g33011.t1_1											
N11.HOG0046275	OG0030205	n0					ERB_F3_g30378.t1_1											
N11.HOG0046276	OG0030206	n0					ERB_F3_g30400.t1_1											
N11.HOG0046277	OG0030208	n0					ERB_F3_g30077.t1_1											
N11.HOG0046278	OG0030219	n0					ERB_F3_g14484.t1_1	HO40_23xERB_hirisehap1_g24442.t1_1										
N11.HOG0046279	OG0030220	n0						HO40_23xERB_hirisehap1_g3957.t1_1, HO40_23xERB_hirisehap1_g3957.t2_1										
N11.HOG0046280	OG0030224	n0					ERB_F3_g18891.t1_1											
N11.HOG0046281	OG0030227	n0					ERB_F3_g6015.t1_1	HO40_23xERB_hirisehap1_g4757.t1_1										
N11.HOG0046282	OG0030230	n0						HO40_23xERB_hirisehap1_g3809.t1_1										
N11.HOG0046283	OG0030232	n0					ERB_F3_g6493.t1_1	HO40_23xERB_hirisehap1_g5203.t1_1										
N11.HOG0046284	OG0030235	n0						HO40_23xERB_hirisehap1_g5247.t1_1										
N11.HOG0046285	OG0030241	n0					ERB_F3_g7061.t1_1	HO40_23xERB_hirisehap1_g5776.t1_1										
N11.HOG0046286	OG0030252	n0					ERB_F3_g1582.t1_1											
N11.HOG0046287	OG0030255	n0					ERB_F3_g581.t1_1											
N11.HOG0046288	OG0030260	n0					ERB_F3_g13416.t1_1											
N11.HOG0046289	OG0030263	n0						HO40_23xERB_hirisehap1_g9141.t1_1										
N11.HOG0046290	OG0030264	n0					ERB_F3_g31503.t1_1											
N11.HOG0046291	OG0030265	n0					ERB_F3_g23014.t1_1											
N11.HOG0046292	OG0030266	n0					ERB_F3_g17885.t1_1											
N11.HOG0046293	OG0030273	n0					ERB_F3_g34631.t1_1											
N11.HOG0046294	OG0030282	n0					ERB_F3_g16055.t1_1											
N11.HOG0046295	OG0030286	n0						HO40_23xERB_hirisehap1_g7370.t1_1										
N11.HOG0046296	OG0030287	n0					ERB_F3_g36350.t1_1											
N11.HOG0046297	OG0030292	n0						HO40_23xERB_hirisehap1_g7562.t1_1										
N11.HOG0046298	OG0030298	n0					ERB_F3_g32629.t1_1											
N11.HOG0046299	OG0030300	n0						HO40_23xERB_hirisehap1_g9424.t1_1										
N11.HOG0046300	OG0030301	n0					ERB_F3_g16109.t1_1											
N11.HOG0046301	OG0030303	n0					ERB_F3_g15739.t1_1	HO40_23xERB_hirisehap1_g23986.t2_1										
N11.HOG0046302	OG0030306	n0						HO40_23xERB_hirisehap1_g23819.t1_1										
N11.HOG0046303	OG0030307	n0					ERB_F3_g15893.t1_1											
N11.HOG0046304	OG0030308	n0					ERB_F3_g37796.t1_1, ERB_F3_g31897.t1_1											
N11.HOG0046305	OG0030309	n0						HO40_23xERB_hirisehap1_g34451.t1_1										
N11.HOG0046306	OG0030310	n0					ERB_F3_g16007.t1_1											
N11.HOG0046307	OG0030314	n0					ERB_F3_g24152.t1_1											
N11.HOG0046308	OG0030316	n0					ERB_F3_g15470.t1_1											
N11.HOG0046309	OG0030317	n0					ERB_F3_g38539.t1_1											
N11.HOG0046310	OG0030318	n0						HO40_23xERB_hirisehap1_g10607.t2_1, HO40_23xERB_hirisehap1_g34191.t1_1										
N11.HOG0046311	OG0030319	n0					ERB_F3_g15540.t1_1											
N11.HOG0046312	OG0030321	n0						HO40_23xERB_hirisehap1_g27771.t1_1										
N11.HOG0046313	OG0030322	n0					ERB_F3_g12808.t2_1	HO40_23xERB_hirisehap1_g1568.t1_1										
N11.HOG0046314	OG0030323	n0					ERB_F3_g9972.t1_1											
N11.HOG0046315	OG0030332	n0						HO40_23xERB_hirisehap1_g25574.t1_1										
N11.HOG0046316	OG0030333	n0					ERB_F3_g31569.t1_1, ERB_F3_g22174.t1_1											
N11.HOG0046317	OG0030334	n0					ERB_F3_g29824.t1_1											
N11.HOG0046318	OG0030335	n0					ERB_F3_g35986.t1_1	HO40_23xERB_hirisehap1_g8833.t1_1										
N11.HOG0046319	OG0030341	n0					ERB_F3_g20212.t1_1											
N11.HOG0046320	OG0030345	n0						HO40_23xERB_hirisehap1_g13743.t1_1										
N11.HOG0046321	OG0030346	n0						HO40_23xERB_hirisehap1_g13723.t1_1										
N11.HOG0046322	OG0030349	n0						HO40_23xERB_hirisehap1_g12375.t1_1										
N11.HOG0046323	OG0030355	n0					ERB_F3_g36061.t1_1	HO40_23xERB_hirisehap1_g19630.t1_1										
N11.HOG0046324	OG0030356	n0					ERB_F3_g30031.t1_1	HO40_23xERB_hirisehap1_g13085.t1_1										
N11.HOG0046325	OG0030357	n0						HO40_23xERB_hirisehap1_g14025.t1_1										
N11.HOG0046326	OG0030359	n0						HO40_23xERB_hirisehap1_g14361.t1_1										
