HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N13.HOG0043190	OG0018667	n0										I3_g16701.t1_1	JL_Mother_g31243.t1_1					
N13.HOG0043191	OG0018668	n0										I3_g18395.t1_1	JL_Mother_g31411.t1_1					
N13.HOG0043192	OG0018669	n0										I3_g21778.t1_1	JL_Mother_g20573.t1_1					
N13.HOG0043193	OG0018670	n13											JL_Mother_g30546.t1_1					
N13.HOG0043194	OG0018671	n0										I3_g8284.t1_1	JL_Mother_g2856.t1_1					
N13.HOG0043195	OG0018672	n2											JL_Mother_g25347.t1_1					
N13.HOG0043196	OG0018672	n4										I3_g36067.t1_1, I3_g36067.t2_1	JL_Mother_g16748.t1_1					
N13.HOG0043197	OG0018673	n0										I3_g25770.t1_1	JL_Mother_g30499.t1_1					
N13.HOG0043198	OG0018674	n0										I3_g25278.t1_1	JL_Mother_g19067.t1_1					
N13.HOG0043199	OG0018675	n0										I3_g8349.t1_1	JL_Mother_g2812.t1_1, JL_Mother_g16890.t1_1					
N13.HOG0043200	OG0018676	n0										I3_g25752.t1_1	JL_Mother_g30481.t1_1					
N13.HOG0043201	OG0018677	n0										I3_g34368.t1_1	JL_Mother_g18542.t1_1, JL_Mother_g10735.t1_1					
N13.HOG0043202	OG0018678	n0										I3_g45795.t1_1	JL_Mother_g32732.t1_1					
N13.HOG0043203	OG0018679	n0										I3_g7590.t1_1	JL_Mother_g10509.t1_1, JL_Mother_g4730.t1_1					
N13.HOG0043204	OG0018680	n7											JL_Mother_g10533.t1_1					
N13.HOG0043205	OG0018680	n8										I3_g7560.t1_1	JL_Mother_g4764.t1_1					
N13.HOG0043206	OG0018681	n0										I3_g7571.t1_1	JL_Mother_g4750.t1_1, JL_Mother_g10524.t1_1					
N13.HOG0043207	OG0018682	n5										I3_g17019.t1_1	JL_Mother_g3326.t1_1, JL_Mother_g4188.t1_1					
N13.HOG0043208	OG0018683	n3										I3_g39401.t1_1	JL_Mother_g25437.t1_1					
N13.HOG0043209	OG0018683	n9											JL_Mother_g40401.t1_1					
N13.HOG0043210	OG0018684	n0										I3_g7139.t1_1	JL_Mother_g23540.t1_1					
N13.HOG0043211	OG0018685	n0										I3_g37362.t1_1	JL_Mother_g32848.t1_1					
N13.HOG0043212	OG0018686	n14										I3_g25626.t1_1						
N13.HOG0043213	OG0018687	n0										I3_g22541.t1_1	JL_Mother_g16941.t1_1, JL_Mother_g2757.t1_1					
N13.HOG0043214	OG0018688	n6											JL_Mother_g39154.t1_1					
N13.HOG0043215	OG0018688	n8											JL_Mother_g4995.t1_1					
N13.HOG0043216	OG0018688	n13										I3_g7304.t1_1						
N13.HOG0043217	OG0018689	n6											JL_Mother_g3438.t1_1					
N13.HOG0043218	OG0018689	n15											JL_Mother_g5926.t1_1					
N13.HOG0043219	OG0018690	n0										I3_g7487.t1_1	JL_Mother_g4847.t1_1					
N13.HOG0043220	OG0018691	n0										I3_g7474.t1_1	JL_Mother_g4870.t1_1					
N13.HOG0043221	OG0018692	n0										I3_g7477.t1_1	JL_Mother_g4868.t1_1					
N13.HOG0043222	OG0018693	n3										I3_g7198.t1_1	JL_Mother_g38993.t1_1					
N13.HOG0043223	OG0018693	n14											JL_Mother_g37334.t1_1					
N13.HOG0043224	OG0018694	n5										I3_g7527.t1_1	JL_Mother_g10587.t1_1					
N13.HOG0043225	OG0018694	n7											JL_Mother_g4796.t1_1					
N13.HOG0043226	OG0018695	n0										I3_g7052.t1_1	JL_Mother_g23438.t1_1					
N13.HOG0043227	OG0018696	n0										I3_g25616.t1_1	JL_Mother_g38544.t1_1					
N13.HOG0043228	OG0018697	n0										I3_g7188.t1_1	JL_Mother_g38982.t1_1, JL_Mother_g37327.t1_1					
N13.HOG0043229	OG0018698	n0										I3_g25808.t1_1	JL_Mother_g30541.t1_1					
N13.HOG0043230	OG0018699	n0										I3_g25268.t1_1	JL_Mother_g19081.t1_1					
N13.HOG0043231	OG0018700	n5											JL_Mother_g17190.t1_1					
N13.HOG0043232	OG0018700	n11										I3_g39624.t1_1	JL_Mother_g11259.t1_1					
N13.HOG0043233	OG0018701	n5										I3_g7370.t1_1	JL_Mother_g4950.t1_1					
N13.HOG0043234	OG0018702	n0										I3_g25263.t1_1	JL_Mother_g19083.t1_1					
N13.HOG0043235	OG0018703	n0										I3_g43435.t1_1	JL_Mother_g41517.t1_1					
N13.HOG0043236	OG0018704	n0										I3_g33000.t1_1	JL_Mother_g34888.t1_1					
N13.HOG0043237	OG0018705	n0										I3_g7302.t1_1	JL_Mother_g39152.t1_1					
N13.HOG0043238	OG0018706	n0										I3_g37365.t1_1	JL_Mother_g32845.t1_1					
N13.HOG0043239	OG0018707	n0										I3_g7130.t1_1	JL_Mother_g23528.t1_1					
N13.HOG0043240	OG0018708	n0										I3_g7341.t1_1	JL_Mother_g4972.t1_1					
N13.HOG0043241	OG0018709	n0										I3_g25809.t1_1	JL_Mother_g30542.t1_1					
N13.HOG0043242	OG0018710	n0										I3_g8323.t1_1	JL_Mother_g16868.t1_1, JL_Mother_g2825.t1_1					
N13.HOG0043243	OG0018711	n0										I3_g8322.t1_1	JL_Mother_g2826.t1_1, JL_Mother_g16867.t1_1					
N13.HOG0043244	OG0018712	n11										I3_g44708.t1_1						
N13.HOG0043245	OG0018713	n0										I3_g29752.t1_1	JL_Mother_g4086.t1_1					
N13.HOG0043246	OG0018714	n3											JL_Mother_g4353.t1_1					
N13.HOG0043247	OG0018715	n9										I3_g32998.t1_1	JL_Mother_g34890.t1_1					
N13.HOG0043248	OG0018716	n0										I3_g47933.t1_1, I3_g47751.t1_1	JL_Mother_g22969.t1_1					
N13.HOG0043249	OG0018717	n0										I3_g34296.t1_1	JL_Mother_g10659.t1_1					
N13.HOG0043250	OG0018718	n0										I3_g2481.t1_1	JL_Mother_g5996.t1_1, JL_Mother_g28506.t1_1					
N13.HOG0043251	OG0018719	n0										I3_g8316.t1_1	JL_Mother_g2829.t1_1, JL_Mother_g16862.t1_1					
N13.HOG0043252	OG0018720	n0										I3_g7586.t1_1	JL_Mother_g4734.t1_1, JL_Mother_g10513.t1_1					
N13.HOG0043253	OG0018721	n0										I3_g7587.t1_1	JL_Mother_g10512.t1_1, JL_Mother_g4733.t1_1					
N13.HOG0043254	OG0018722	n0										I3_g34136.t1_1	JL_Mother_g32877.t1_1					
N13.HOG0043255	OG0018723	n0										I3_g17105.t1_1	JL_Mother_g4247.t1_1, JL_Mother_g3408.t1_1					
N13.HOG0043256	OG0018724	n0										I3_g7078.t1_1	JL_Mother_g23457.t1_1					
N13.HOG0043257	OG0018725	n0										I3_g34333.t1_1	JL_Mother_g18600.t1_1, JL_Mother_g10694.t1_1					
N13.HOG0043258	OG0018726	n9										I3_g25757.t1_1						
N13.HOG0043259	OG0018728	n6											JL_Mother_g2790.t1_1					
N13.HOG0043260	OG0018728	n8										I3_g8367.t1_1	JL_Mother_g16912.t1_1					
N13.HOG0043261	OG0018729	n0										I3_g8299.t1_1	JL_Mother_g2841.t1_1					
N13.HOG0043262	OG0018730	n0										I3_g7105.t1_1	JL_Mother_g23493.t1_1					
N13.HOG0043263	OG0018731	n0										I3_g7156.t1_1	JL_Mother_g23551.t1_1					
N13.HOG0043264	OG0018732	n0										I3_g7351.t1_1	JL_Mother_g4963.t1_1					
N13.HOG0043265	OG0018733	n0										I3_g7157.t1_1	JL_Mother_g23553.t1_1					
N13.HOG0043266	OG0018734	n0										I3_g2484.t1_1	JL_Mother_g5991.t1_1					
N13.HOG0043267	OG0018735	n3											JL_Mother_g4982.t1_1					
N13.HOG0043268	OG0018735	n6										I3_g7328.t1_1						
N13.HOG0043269	OG0018736	n1										I3_g37352.t1_1						
N13.HOG0043270	OG0018736	n4										I3_g25578.t1_1	JL_Mother_g38540.t1_1, JL_Mother_g38538.t1_1					
N13.HOG0043271	OG0018737	n5										I3_g17022.t1_1						
N13.HOG0043272	OG0018737	n11											JL_Mother_g3328.t1_1, JL_Mother_g4189.t1_1					
N13.HOG0043273	OG0018738	n3											JL_Mother_g3330.t1_1					
N13.HOG0043274	OG0018738	n11										I3_g17024.t1_1	JL_Mother_g4191.t1_1					
N13.HOG0043275	OG0018739	n0										I3_g33001.t1_1	JL_Mother_g34887.t1_1					
N13.HOG0043276	OG0018740	n9										I3_g45799.t1_1						
N13.HOG0043277	OG0018741	n0										I3_g8356.t1_1	JL_Mother_g16893.t1_1, JL_Mother_g2803.t1_1					
N13.HOG0043278	OG0018742	n0										I3_g7096.t1_1	JL_Mother_g23487.t1_1					
N13.HOG0043279	OG0018743	n0										I3_g25810.t1_1	JL_Mother_g30543.t1_1					
N13.HOG0043280	OG0018744	n0										I3_g37396.t1_1	JL_Mother_g32811.t1_1					
N13.HOG0043281	OG0018745	n0										I3_g7122.t1_1	JL_Mother_g23523.t1_1					
N13.HOG0043282	OG0018746	n4											JL_Mother_g17325.t1_1, JL_Mother_g21315.t1_1					
N13.HOG0043283	OG0018746	n11										I3_g23041.t1_1						
N13.HOG0043284	OG0018747	n5										I3_g22622.t1_1						
N13.HOG0043285	OG0018747	n13											JL_Mother_g2691.t1_1					
N13.HOG0043286	OG0018747	n15											JL_Mother_g1778.t1_1					
N13.HOG0043287	OG0018748	n0										I3_g7987.t1_1	JL_Mother_g28793.t1_1					
N13.HOG0043288	OG0018749	n3										I3_g22625.t1_1	JL_Mother_g1776.t1_1					
N13.HOG0043289	OG0018750	n0										I3_g34335.t1_1	JL_Mother_g18599.t1_1, JL_Mother_g10696.t1_1					
N13.HOG0043290	OG0018751	n7										I3_g34332.t1_1						
N13.HOG0043291	OG0018751	n9											JL_Mother_g18608.t1_1, JL_Mother_g10692.t1_1					
N13.HOG0043292	OG0018752	n4											JL_Mother_g1127.t1_1					
N13.HOG0043293	OG0018752	n6										I3_g2357.t1_1						
N13.HOG0043294	OG0018754	n8											JL_Mother_g41875.t1_1, JL_Mother_g21395.t1_1, JL_Mother_g21409.t1_1, JL_Mother_g17906.t1_1					
N13.HOG0043295	OG0018754	n15											JL_Mother_g24585.t1_1					
N13.HOG0043296	OG0018755	n14											JL_Mother_g28634.t1_1					
N13.HOG0043297	OG0018755	n15										I3_g21830.t1_1						
N13.HOG0043298	OG0018756	n0										I3_g7991.t1_1	JL_Mother_g28798.t1_1					
N13.HOG0043299	OG0018757	n4										I3_g8096.t1_1						
N13.HOG0043300	OG0018758	n0										I3_g28484.t1_1	JL_Mother_g11998.t1_1					
N13.HOG0043301	OG0018759	n6										I3_g21260.t1_1						
N13.HOG0043302	OG0018760	n1										I3_g21281.t2_1, I3_g21281.t1_1						
N13.HOG0043303	OG0018760	n14										I3_g28063.t1_1						
N13.HOG0043304	OG0018760	n15										I3_g28063.t2_1						
N13.HOG0043305	OG0018761	n2											JL_Mother_g35447.t1_1					
N13.HOG0043306	OG0018763	n2										I3_g33819.t1_1	JL_Mother_g34905.t1_1					
N13.HOG0043307	OG0018763	n10											JL_Mother_g22561.t1_1					
N13.HOG0043308	OG0018764	n0										I3_g4248.t1_1	JL_Mother_g16285.t1_1					
N13.HOG0043309	OG0018765	n4										I3_g14809.t1_1, I3_g14809.t2_1						
N13.HOG0043310	OG0018765	n14										I3_g18346.t1_1						
N13.HOG0043311	OG0018766	n11										I3_g32250.t1_1						
N13.HOG0043312	OG0018766	n12										I3_g16906.t2_1, I3_g16906.t1_1, I3_g231.t1_1						
N13.HOG0043313	OG0018767	n0											JL_Mother_g19877.t1_1					
N13.HOG0043314	OG0018768	n1										I3_g10189.t1_1, I3_g6350.t1_1	JL_Mother_g29908.t1_1, JL_Mother_g7756.t1_1					
N13.HOG0043315	OG0018768	n9											JL_Mother_g7756.t2_1					
N13.HOG0043316	OG0018769	n0										I3_g39098.t1_1	JL_Mother_g41687.t1_1					
N13.HOG0043317	OG0018770	n3										I3_g32592.t1_1	JL_Mother_g9439.t1_1					
N13.HOG0043318	OG0018770	n11										I3_g33172.t1_1						
N13.HOG0043319	OG0018771	n0										I3_g30921.t1_1	JL_Mother_g21520.t1_1					
N13.HOG0043320	OG0018772	n6											JL_Mother_g38314.t2_1					
N13.HOG0043321	OG0018772	n7										I3_g9609.t2_1	JL_Mother_g30314.t2_1					
N13.HOG0043322	OG0018773	n4										I3_g41746.t1_1	JL_Mother_g37261.t1_1					
N13.HOG0043323	OG0018773	n12										I3_g43220.t1_1						
N13.HOG0043324	OG0018774	n9											JL_Mother_g22651.t1_1					
N13.HOG0043325	OG0018775	n5										I3_g46873.t1_1	JL_Mother_g27886.t1_1					
N13.HOG0043326	OG0018775	n13										I3_g44140.t1_1						
N13.HOG0043327	OG0018776	n0										I3_g48027.t1_1, I3_g37016.t1_1	JL_Mother_g9809.t1_1					
N13.HOG0043328	OG0018778	n3											JL_Mother_g7468.t1_1					
N13.HOG0043329	OG0018778	n6										I3_g26693.t1_1	JL_Mother_g3899.t1_1					
N13.HOG0043330	OG0018778	n12										I3_g44027.t1_1						
N13.HOG0043331	OG0018779	n5										I3_g42206.t1_1	JL_Mother_g6652.t1_1					
N13.HOG0043332	OG0018780	n5										I3_g22096.t1_1	JL_Mother_g24668.t1_1					
N13.HOG0043333	OG0018780	n7										I3_g42368.t1_1						
N13.HOG0043334	OG0018781	n3											JL_Mother_g778.t1_1					
N13.HOG0043335	OG0018781	n8											JL_Mother_g2992.t1_1					
N13.HOG0043336	OG0018782	n0										I3_g6755.t1_1	JL_Mother_g15919.t1_1					
N13.HOG0043337	OG0018783	n1											JL_Mother_g3026.t1_1					
N13.HOG0043338	OG0018783	n4										I3_g18277.t1_1, I3_g48348.t1_1	JL_Mother_g2197.t2_1, JL_Mother_g2197.t1_1					
N13.HOG0043339	OG0018783	n11										I3_g6549.t1_1	JL_Mother_g28156.t1_1					
N13.HOG0043340	OG0018784	n4										I3_g34379.t1_1	JL_Mother_g22350.t1_1					
N13.HOG0043341	OG0018785	n4											JL_Mother_g24617.t2_1					
N13.HOG0043342	OG0018785	n7										I3_g32461.t1_1	JL_Mother_g24617.t1_1, JL_Mother_g24617.t3_1					
N13.HOG0043343	OG0018785	n12										I3_g32461.t2_1						
N13.HOG0043344	OG0018786	n2										I3_g28566.t1_1, I3_g43583.t1_1						
N13.HOG0043345	OG0018786	n9										I3_g42232.t1_1						
N13.HOG0043346	OG0018787	n5											JL_Mother_g3459.t1_1					
N13.HOG0043347	OG0018787	n10											JL_Mother_g36779.t1_1					
N13.HOG0043348	OG0018787	n12										I3_g35118.t1_1						
N13.HOG0043349	OG0018788	n6										I3_g18305.t2_1	JL_Mother_g23819.t1_1					
N13.HOG0043350	OG0018788	n11										I3_g18305.t1_1	JL_Mother_g23819.t2_1					
N13.HOG0043351	OG0018789	n6										I3_g32127.t1_1, I3_g19986.t1_1	JL_Mother_g26314.t1_1					
N13.HOG0043352	OG0018789	n9										I3_g32127.t2_1						
N13.HOG0043353	OG0018790	n0										I3_g22138.t1_1, I3_g19859.t1_1	JL_Mother_g9014.t1_1					
N13.HOG0043354	OG0018791	n5										I3_g22403.t1_1, I3_g47257.t1_1	JL_Mother_g9279.t1_1					
N13.HOG0043355	OG0018792	n4											JL_Mother_g4795.t1_1					
N13.HOG0043356	OG0018792	n11										I3_g35107.t1_1, I3_g28338.t1_1						
N13.HOG0043357	OG0018793	n6										I3_g27278.t1_1	JL_Mother_g24946.t1_1					
N13.HOG0043358	OG0018793	n14										I3_g31599.t1_1						
N13.HOG0043359	OG0018794	n6										I3_g27211.t1_1						
N13.HOG0043360	OG0018794	n10										I3_g31670.t1_1	JL_Mother_g24878.t1_1					
N13.HOG0043361	OG0018795	n7										I3_g27199.t1_1						
N13.HOG0043362	OG0018795	n12										I3_g31681.t1_1	JL_Mother_g24865.t1_1					
N13.HOG0043363	OG0018796	n0										I3_g33676.t1_1	JL_Mother_g21753.t1_1					
N13.HOG0043364	OG0018797	n5											JL_Mother_g40986.t1_1					
N13.HOG0043365	OG0018797	n11										I3_g41060.t2_1, I3_g41060.t1_1						
N13.HOG0043366	OG0018798	n0										I3_g17306.t1_1	JL_Mother_g40757.t1_1					
N13.HOG0043367	OG0018799	n7										I3_g27742.t1_1						
N13.HOG0043368	OG0018799	n10										I3_g38122.t1_1	JL_Mother_g30982.t1_1					
N13.HOG0043369	OG0018800	n1										I3_g38074.t1_1						
N13.HOG0043370	OG0018800	n10										I3_g17563.t1_1	JL_Mother_g31039.t1_1					
N13.HOG0043371	OG0018801	n3										I3_g9610.t1_1						
N13.HOG0043372	OG0018801	n9											JL_Mother_g18545.t1_1					
N13.HOG0043373	OG0018801	n12											JL_Mother_g6167.t1_1					
N13.HOG0043374	OG0018802	n7										I3_g7875.t2_1, I3_g7875.t1_1						
N13.HOG0043375	OG0018802	n9										I3_g7876.t1_1						
N13.HOG0043376	OG0018802	n12											JL_Mother_g4301.t1_1					
N13.HOG0043377	OG0018803	n1										I3_g40401.t1_1	JL_Mother_g24020.t1_1					
N13.HOG0043378	OG0018803	n10										I3_g32155.t1_1						
N13.HOG0043379	OG0018803	n12										I3_g40401.t2_1						
N13.HOG0043380	OG0018804	n3										I3_g9429.t1_1						
N13.HOG0043381	OG0018804	n11										I3_g14116.t1_1	JL_Mother_g13005.t1_1					
N13.HOG0043382	OG0018806	n6											JL_Mother_g23858.t1_1					
N13.HOG0043383	OG0018806	n8											JL_Mother_g6210.t1_1					
N13.HOG0043384	OG0018806	n13										I3_g17738.t1_1						
N13.HOG0043385	OG0018807	n7											JL_Mother_g23866.t1_1					
N13.HOG0043386	OG0018807	n12										I3_g3851.t2_1, I3_g3851.t1_1						
N13.HOG0043387	OG0018808	n7										I3_g3257.t1_1	JL_Mother_g1000.t1_1					
N13.HOG0043388	OG0018809	n6										I3_g16835.t1_1						
N13.HOG0043389	OG0018809	n13										I3_g9916.t1_1	JL_Mother_g18732.t1_1					
N13.HOG0043390	OG0018810	n3										I3_g24999.t1_1						
N13.HOG0043391	OG0018810	n8										I3_g3202.t1_1	JL_Mother_g949.t1_1					
N13.HOG0043392	OG0018810	n15											JL_Mother_g5872.t1_1					
N13.HOG0043393	OG0018811	n0										I3_g40905.t1_1, I3_g110.t1_1, I3_g5290.t1_1	JL_Mother_g4386.t1_1					
N13.HOG0043394	OG0018812	n2										I3_g14016.t1_1	JL_Mother_g31703.t1_1					
N13.HOG0043395	OG0018812	n13											JL_Mother_g9542.t1_1					
N13.HOG0043396	OG0018813	n9										I3_g26242.t1_1, I3_g26243.t1_1						
N13.HOG0043397	OG0018814	n3										I3_g42179.t1_1	JL_Mother_g28873.t1_1					
N13.HOG0043398	OG0018814	n8										I3_g37337.t1_1, I3_g48229.t1_1						
N13.HOG0043399	OG0018815	n0										I3_g42476.t1_1, I3_g32790.t1_1	JL_Mother_g20687.t1_1					
N13.HOG0043400	OG0018816	n0										I3_g32794.t1_1, I3_g42472.t1_1	JL_Mother_g20684.t1_1					
N13.HOG0043401	OG0018817	n5											JL_Mother_g27292.t1_1					
N13.HOG0043402	OG0018817	n14										I3_g18147.t1_1						
N13.HOG0043403	OG0018818	n0										I3_g28421.t1_1	JL_Mother_g42015.t1_1					
N13.HOG0043404	OG0018819	n8											JL_Mother_g3113.t1_1					
N13.HOG0043405	OG0018819	n9											JL_Mother_g24684.t1_1					
N13.HOG0043406	OG0018819	n12											JL_Mother_g15098.t1_1					
N13.HOG0043407	OG0018820	n4										I3_g19454.t1_1						
N13.HOG0043408	OG0018820	n8										I3_g27129.t1_1						
N13.HOG0043409	OG0018822	n2											JL_Mother_g1754.t1_1					
N13.HOG0043410	OG0018822	n5										I3_g19507.t1_1						
N13.HOG0043411	OG0018823	n5											JL_Mother_g20680.t1_1					
N13.HOG0043412	OG0018823	n12											JL_Mother_g33284.t3_1					
N13.HOG0043413	OG0018824	n1										I3_g8389.t2_1						
N13.HOG0043414	OG0018824	n6											JL_Mother_g30965.t1_1, JL_Mother_g39024.t1_1					
N13.HOG0043415	OG0018824	n10										I3_g8389.t1_1						
N13.HOG0043416	OG0018825	n1										I3_g12946.t1_1						
N13.HOG0043417	OG0018825	n6											JL_Mother_g9126.t1_1					
N13.HOG0043418	OG0018825	n10											JL_Mother_g8421.t1_1					
N13.HOG0043419	OG0018826	n3										I3_g580.t1_1						
N13.HOG0043420	OG0018826	n5										I3_g15419.t1_1						
N13.HOG0043421	OG0018826	n8										I3_g48935.t2_1	JL_Mother_g2889.t1_1					
N13.HOG0043422	OG0018826	n11											JL_Mother_g2889.t2_1					
N13.HOG0043423	OG0018826	n13										I3_g48935.t1_1	JL_Mother_g19788.t1_1					
N13.HOG0043424	OG0018827	n5										I3_g13370.t1_1, I3_g49842.t1_1						
N13.HOG0043425	OG0018828	n0										I3_g44111.t1_1, I3_g29856.t1_1	JL_Mother_g22400.t1_1					
N13.HOG0043426	OG0018829	n2										I3_g46721.t1_1						
N13.HOG0043427	OG0018829	n7										I3_g42986.t1_1	JL_Mother_g26691.t1_1					
N13.HOG0043428	OG0018830	n8										I3_g10507.t1_1						
N13.HOG0043429	OG0018831	n0										I3_g10638.t1_1	JL_Mother_g12484.t1_1					
N13.HOG0043430	OG0018832	n5										I3_g10855.t1_1						
N13.HOG0043431	OG0018832	n15											JL_Mother_g12252.t1_1					
N13.HOG0043432	OG0018833	n7										I3_g10934.t1_1	JL_Mother_g12173.t1_1					
N13.HOG0043433	OG0018834	n5										I3_g11052.t1_1						
N13.HOG0043434	OG0018834	n13											JL_Mother_g12056.t1_1					
N13.HOG0043435	OG0018835	n3										I3_g8790.t1_1	JL_Mother_g11648.t1_1					
N13.HOG0043436	OG0018835	n13											JL_Mother_g11423.t1_1					
N13.HOG0043437	OG0018836	n6										I3_g49421.t1_1						
N13.HOG0043438	OG0018836	n10										I3_g30598.t1_1						
N13.HOG0043439	OG0018837	n15										I3_g49473.t1_1						
N13.HOG0043440	OG0018838	n4										I3_g30004.t1_1	JL_Mother_g38079.t1_1					
N13.HOG0043441	OG0018838	n6											JL_Mother_g40025.t1_1					
N13.HOG0043442	OG0018838	n12										I3_g39357.t1_1						
N13.HOG0043443	OG0018839	n1											JL_Mother_g2845.t1_1					
N13.HOG0043444	OG0018840	n2										I3_g11244.t1_1	JL_Mother_g831.t1_1					
N13.HOG0043445	OG0018840	n12										I3_g15013.t1_1						
N13.HOG0043446	OG0018842	n3										I3_g915.t1_1	JL_Mother_g34711.t1_1, JL_Mother_g23839.t1_1					
N13.HOG0043447	OG0018842	n10										I3_g38994.t1_1	JL_Mother_g31379.t1_1					
N13.HOG0043448	OG0018842	n14											JL_Mother_g17562.t1_1					
N13.HOG0043449	OG0018842	n15											JL_Mother_g8302.t1_1					
N13.HOG0043450	OG0018843	n5											JL_Mother_g8637.t1_1					
N13.HOG0043451	OG0018843	n6											JL_Mother_g35385.t1_1					
N13.HOG0043452	OG0018844	n8											JL_Mother_g22761.t1_1					
N13.HOG0043453	OG0018844	n10											JL_Mother_g22759.t1_1					
N13.HOG0043454	OG0018844	n14											JL_Mother_g22758.t1_1					
N13.HOG0043455	OG0018844	n15											JL_Mother_g22757.t1_1					
N13.HOG0043456	OG0018845	n5										I3_g26152.t1_1						
N13.HOG0043457	OG0018845	n10										I3_g26150.t1_1	JL_Mother_g26833.t1_1					
N13.HOG0043458	OG0018845	n14											JL_Mother_g26834.t1_1					
N13.HOG0043459	OG0018846	n0										I3_g43009.t1_1, I3_g38767.t1_1, I3_g38360.t1_1	JL_Mother_g15432.t1_1					
N13.HOG0043460	OG0018847	n0										I3_g23861.t1_1	JL_Mother_g14131.t1_1, JL_Mother_g14131.t2_1					
N13.HOG0043461	OG0018848	n0										I3_g23757.t1_1	JL_Mother_g14212.t1_1					
N13.HOG0043462	OG0018849	n10										I3_g23700.t1_1						
N13.HOG0043463	OG0018850	n6										I3_g23684.t1_1	JL_Mother_g14286.t1_1					
N13.HOG0043464	OG0018851	n3											JL_Mother_g36118.t1_1					
N13.HOG0043465	OG0018851	n10											JL_Mother_g36118.t2_1					
N13.HOG0043466	OG0018852	n0										I3_g8584.t1_1	JL_Mother_g21003.t1_1					
N13.HOG0043467	OG0018853	n0										I3_g532.t1_1	JL_Mother_g28418.t1_1					
N13.HOG0043468	OG0018854	n0										I3_g485.t1_1	JL_Mother_g24114.t1_1					
N13.HOG0043469	OG0018855	n8										I3_g318.t1_1						
N13.HOG0043470	OG0018855	n11										I3_g317.t1_1						
N13.HOG0043471	OG0018855	n15										I3_g317.t2_1						
N13.HOG0043472	OG0018856	n4										I3_g35607.t1_1	JL_Mother_g38837.t1_1, JL_Mother_g36785.t1_1					
N13.HOG0043473	OG0018856	n11										I3_g24781.t1_1	JL_Mother_g30727.t1_1					
N13.HOG0043474	OG0018857	n5											JL_Mother_g9660.t1_1					
N13.HOG0043475	OG0018857	n9										I3_g1024.t1_1	JL_Mother_g31302.t1_1					
N13.HOG0043476	OG0018857	n15										I3_g26394.t1_1						
N13.HOG0043477	OG0018858	n2											JL_Mother_g17688.t1_1					
N13.HOG0043478	OG0018858	n8										I3_g3995.t2_1						
N13.HOG0043479	OG0018858	n10										I3_g18933.t1_1, I3_g26253.t1_1						
N13.HOG0043480	OG0018859	n0										I3_g30149.t1_1	JL_Mother_g6912.t1_1					
N13.HOG0043481	OG0018861	n8											JL_Mother_g33222.t1_1					
N13.HOG0043482	OG0018862	n0										I3_g5743.t1_1	JL_Mother_g7942.t1_1					
N13.HOG0043483	OG0018863	n8										I3_g1284.t1_1	JL_Mother_g29115.t1_1					
