HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N1.HOG0025522	OG0045578	-												PON48171.1		PON96170.1		
N1.HOG0025523	OG0045579	-												PON48206.1		PON57609.1		
N1.HOG0025524	OG0045580	-												PON48210.1		PON57607.1		
N1.HOG0025525	OG0045581	-												PON48213.1		PON57603.1		
N1.HOG0025526	OG0045582	-												PON48214.1		PON57602.1		
N1.HOG0025527	OG0045583	-												PON48218.1		PON57599.1		
N1.HOG0025528	OG0045584	-												PON48225.1		PON35448.1		
N1.HOG0025529	OG0045585	-												PON48227.1		PON35446.1		
N1.HOG0025530	OG0045586	-												PON48233.1		PON89485.1		
N1.HOG0025531	OG0045587	-												PON48235.1		PON89487.1		
N1.HOG0025532	OG0045588	-												PON48244.1		PON89494.1		
N1.HOG0025533	OG0045589	-												PON48258.1		PON89509.1		
N1.HOG0025534	OG0045590	-												PON48273.1		PON39667.1		
N1.HOG0025535	OG0045591	-												PON48277.1		PON39663.1		
N1.HOG0025536	OG0045592	-												PON48278.1		PON39661.1		
N1.HOG0025537	OG0045593	-												PON48279.1		PON39662.1		
N1.HOG0025538	OG0045594	-												PON48281.1		PON39659.1		
N1.HOG0025539	OG0045595	-												PON48282.1		PON39658.1		
N1.HOG0025540	OG0045596	-												PON48284.1		PON31513.1		
N1.HOG0025541	OG0045597	-												PON48285.1		PON39656.1		
N1.HOG0025542	OG0045598	-												PON48288.1		PON87458.1		
N1.HOG0025543	OG0045599	-												PON48289.1		PON87457.1		
N1.HOG0025544	OG0045600	-												PON48295.1		PON87451.1		
N1.HOG0025545	OG0045601	-												PON48299.1		PON54733.1		
N1.HOG0025546	OG0045602	-												PON48307.1		PON87444.1		
N1.HOG0025547	OG0045603	-												PON48311.1		PON87441.1		
N1.HOG0025548	OG0045604	-												PON48356.1		PON42178.1		
N1.HOG0025549	OG0045605	-												PON48359.1		PON42175.1		
N1.HOG0025550	OG0045606	-												PON48361.1		PON42174.1		
N1.HOG0025551	OG0045607	-												PON48362.1		PON42172.1		
N1.HOG0025552	OG0045608	-												PON48374.1		PON58683.1		
N1.HOG0025553	OG0045609	-												PON48391.1		PON58669.1		
N1.HOG0025554	OG0045610	-												PON48396.1		PON58664.1		
N1.HOG0025555	OG0045611	-												PON48398.1		PON58665.1		
N1.HOG0025556	OG0045612	-												PON48426.1		PON99274.1		
N1.HOG0025557	OG0045613	-												PON48427.1		PON99275.1		
N1.HOG0025558	OG0045614	-												PON48432.1		PON99280.1		
N1.HOG0025559	OG0045615	-												PON48442.1		PON99289.1		
N1.HOG0025560	OG0045616	-												PON48474.1		PON56076.1		
N1.HOG0025561	OG0045617	-												PON48475.1		PON56077.1		
N1.HOG0025562	OG0045618	-												PON48476.1		PON56078.1		
N1.HOG0025563	OG0045619	-												PON48477.1		PON56079.1		
N1.HOG0025564	OG0045620	-												PON48478.1		PON56080.1		
N1.HOG0025565	OG0045621	-												PON48479.1		PON56081.1		
N1.HOG0025566	OG0045622	-												PON48480.1		PON56082.1		
N1.HOG0025567	OG0045623	-												PON48522.1		PON51947.1		
N1.HOG0025568	OG0045624	-												PON48531.1		PON51938.1		
N1.HOG0025569	OG0045625	-												PON48535.1		PON51933.1		
N1.HOG0025570	OG0045626	-												PON48537.1		PON51931.1		
N1.HOG0025571	OG0045627	-												PON75310.1, PON48540.1				
N1.HOG0025572	OG0045628	-												PON48543.1		PON82660.1		
N1.HOG0025573	OG0045629	-												PON48546.1		PON82657.1		
N1.HOG0025574	OG0045630	-												PON48547.1, PON48551.1				
N1.HOG0025575	OG0045631	-												PON48583.1		PON59228.1		
N1.HOG0025576	OG0045632	-												PON48586.1		PON44475.1		
N1.HOG0025577	OG0045633	-												PON48640.1		PON94469.1		
N1.HOG0025578	OG0045634	-												PON48642.1		PON94471.1		
N1.HOG0025579	OG0045635	-												PON48674.1		PON46069.1		
N1.HOG0025580	OG0045636	-												PON48684.1		PON97122.1		
N1.HOG0025581	OG0045637	-												PON48692.1		PON97129.1		
N1.HOG0025582	OG0045638	-												PON48694.1		PON97131.1		
N1.HOG0025583	OG0045639	-												PON48700.1		PON97133.1		
N1.HOG0025584	OG0045640	-												PON48706.1, PON62457.1				
N1.HOG0025585	OG0045641	-												PON48732.1		PON49640.1		
N1.HOG0025586	OG0045642	-												PON48736.1		PON83981.1		
N1.HOG0025587	OG0045643	-												PON48740.1		PON83975.1		
N1.HOG0025588	OG0045644	-												PON48745.1		PON83970.1		
N1.HOG0025589	OG0045645	-												PON48746.1		PON83969.1		
N1.HOG0025590	OG0045646	-												PON48748.1		PON83967.1		
N1.HOG0025591	OG0045647	-												PON48749.1		PON83966.1		
N1.HOG0025592	OG0045648	-												PON48751.1		PON83964.1		
N1.HOG0025593	OG0045649	-												PON48753.1		PON83961.1		
N1.HOG0025594	OG0045650	-												PON48758.1		PON83956.1		
N1.HOG0025595	OG0045651	-												PON48759.1		PON83955.1		
N1.HOG0025596	OG0045652	-												PON48761.1		PON83953.1		
N1.HOG0025597	OG0045653	-												PON48768.1		PON83947.1		
N1.HOG0025598	OG0045654	-												PON48772.1		PON83941.1		
N1.HOG0025599	OG0045655	-												PON48777.1		PON83934.1		
N1.HOG0025600	OG0045656	-												PON48778.1		PON83932.1		
N1.HOG0025601	OG0045657	-												PON48780.1		PON83930.1		
N1.HOG0025602	OG0045658	-												PON48787.1		PON83923.1		
N1.HOG0025603	OG0045659	-												PON48792.1		PON83919.1		
N1.HOG0025604	OG0045660	-												PON48793.1		PON83918.1		
N1.HOG0025605	OG0045661	-												PON48800.1		PON83910.1		
N1.HOG0025606	OG0045662	-												PON48806.1		PON44279.1		
N1.HOG0025607	OG0045663	-												PON48807.1		PON90406.1		
N1.HOG0025608	OG0045664	-												PON48820.1		POO01316.1		
N1.HOG0025609	OG0045665	-												PON48821.1		POO01314.1		
N1.HOG0025610	OG0045666	-												PON48822.1		POO01313.1		
N1.HOG0025611	OG0045667	-												PON48835.1		POO01303.1		
N1.HOG0025612	OG0045668	-												PON48862.1		PON84694.1		
N1.HOG0025613	OG0045669	-												PON48865.1		PON84696.1		
N1.HOG0025614	OG0045670	-												PON48876.1		PON84707.1		
N1.HOG0025615	OG0045671	-												PON48878.1		PON84709.1		
N1.HOG0025616	OG0045672	-												PON48882.1		PON84710.1		
N1.HOG0025617	OG0045673	-												PON48889.1		PON84715.1		
N1.HOG0025618	OG0045674	-												PON48891.1		PON84717.1		
N1.HOG0025619	OG0045675	-												PON48932.1		PON86749.1		
N1.HOG0025620	OG0045676	-												PON48944.1		POO00323.1		
N1.HOG0025621	OG0045677	-												PON48947.1		POO00320.1		
N1.HOG0025622	OG0045678	-												PON48953.1		POO00316.1		
N1.HOG0025623	OG0045679	-												PON48956.1		POO00313.1		
N1.HOG0025624	OG0045680	-												PON48957.1		POO00312.1		
N1.HOG0025625	OG0045681	-												PON48967.1		POO00299.1		
N1.HOG0025626	OG0045682	-												PON48971.1		POO00296.1		
N1.HOG0025627	OG0045683	-												PON48982.1		POO00286.1		
N1.HOG0025628	OG0045684	-												PON49011.1		POO01787.1		
N1.HOG0025629	OG0045685	-												PON49026.1		POO01774.1		
N1.HOG0025630	OG0045686	-												PON49029.1		POO01770.1		
N1.HOG0025631	OG0045687	-												PON49034.1		POO01765.1		
N1.HOG0025632	OG0045688	-												PON49038.1		POO01761.1		
N1.HOG0025633	OG0045689	-												PON49042.1		POO01755.1		
N1.HOG0025634	OG0045690	-												PON49053.1		POO01745.1		
N1.HOG0025635	OG0045691	-												PON49081.1		PON89287.1		
N1.HOG0025636	OG0045692	-												PON49083.1		PON89289.1		
N1.HOG0025637	OG0045693	-												PON49091.1		PON85956.1		
N1.HOG0025638	OG0045694	-												PON49092.1		PON85954.1		
N1.HOG0025639	OG0045695	-												PON49116.1		PON99916.1		
N1.HOG0025640	OG0045696	-												PON49120.1		PON62534.1		
N1.HOG0025641	OG0045697	-												PON49132.1		PON89607.1		
N1.HOG0025642	OG0045698	-												PON49134.1		PON89605.1		
N1.HOG0025643	OG0045699	-												PON49151.1		PON89615.1		
N1.HOG0025644	OG0045700	-												PON49180.1		POO03068.1		
N1.HOG0025645	OG0045701	-												PON49183.1		POO03067.1		
N1.HOG0025646	OG0045702	-												PON49191.1		POO03060.1		
N1.HOG0025647	OG0045703	-												PON49192.1		POO03059.1		
N1.HOG0025648	OG0045704	-												PON49194.1		POO03058.1		
N1.HOG0025649	OG0045705	-												PON49209.1		POO03041.1		
N1.HOG0025650	OG0045706	-												PON49211.1		PON32198.1		
N1.HOG0025651	OG0045707	-												PON49243.1		PON91700.1		
N1.HOG0025652	OG0045708	-												PON49246.1		PON91703.1		
N1.HOG0025653	OG0045709	-												PON49254.1		PON91704.1		
N1.HOG0025654	OG0045710	-												PON67377.1, PON49300.1				
N1.HOG0025655	OG0045711	-												PON49313.1		PON85809.1		
N1.HOG0025656	OG0045712	-												PON49315.1		PON85807.1		
N1.HOG0025657	OG0045713	-												PON49320.1		PON85804.1		
N1.HOG0025658	OG0045714	-												PON49324.1		PON85801.1		
N1.HOG0025659	OG0045715	-												PON49364.1		PON81534.1		
N1.HOG0025660	OG0045716	-												PON49375.1		PON63168.1		
N1.HOG0025661	OG0045717	-												PON49379.1		PON63174.1		
N1.HOG0025662	OG0045718	-												PON49384.1		PON35078.1		
N1.HOG0025663	OG0045719	-												PON49386.1		PON33595.1		
N1.HOG0025664	OG0045720	-												PON49413.1		PON39207.1		
N1.HOG0025665	OG0045721	-												PON49415.1		PON39205.1		
N1.HOG0025666	OG0045722	-												PON49416.1		PON39204.1		
N1.HOG0025667	OG0045723	-												PON49419.1		PON39201.1		
N1.HOG0025668	OG0045724	-												PON49424.1		PON97151.1		
N1.HOG0025669	OG0045725	-												PON49441.1		PON97168.1		
N1.HOG0025670	OG0045726	-												PON49444.1		PON97176.1		
N1.HOG0025671	OG0045727	-												PON49445.1		PON97177.1		
N1.HOG0025672	OG0045728	-												PON49448.1		PON97184.1		
N1.HOG0025673	OG0045729	-												PON49530.1		PON42017.1		
N1.HOG0025674	OG0045730	-												PON49535.1		PON42012.1		
N1.HOG0025675	OG0045731	-												PON49544.1		PON98817.1		
N1.HOG0025676	OG0045732	-												PON49546.1		PON98815.1		
N1.HOG0025677	OG0045733	-												PON49577.1		PON81830.1		
N1.HOG0025678	OG0045734	-												PON49585.1		PON81823.1		
N1.HOG0025679	OG0045735	-												PON49588.1		PON81822.1		
N1.HOG0025680	OG0045736	-												PON49590.1		PON56806.1		
N1.HOG0025681	OG0045737	-												PON49593.1		PON56801.1		
N1.HOG0025682	OG0045738	-												PON49611.1		PON56790.1		
N1.HOG0025683	OG0045739	-												PON49613.1		PON56788.1		
N1.HOG0025684	OG0045740	-												PON49616.1		PON56786.1		
N1.HOG0025685	OG0045741	-												PON49644.1		PON90367.1		
N1.HOG0025686	OG0045742	-												PON49667.1		PON84475.1		
N1.HOG0025687	OG0045743	-												PON49668.1		PON84474.1		
N1.HOG0025688	OG0045744	-												PON49674.1		PON74879.1		
N1.HOG0025689	OG0045745	-												PON49676.1		PON74877.1		
N1.HOG0025690	OG0045746	-												PON49678.1		PON74875.1		
N1.HOG0025691	OG0045747	-												PON49700.1		PON74859.1		
N1.HOG0025692	OG0045748	-												PON49703.1		PON85052.1		
N1.HOG0025693	OG0045749	-												PON49706.1		PON85048.1		
N1.HOG0025694	OG0045750	-												PON49737.1		PON91627.1		
N1.HOG0025695	OG0045751	-												PON49742.1		PON91632.1		
N1.HOG0025696	OG0045752	-												PON49751.1		PON70064.1		
N1.HOG0025697	OG0045753	-												PON49753.1		PON70063.1		
N1.HOG0025698	OG0045754	-												PON49759.1		PON70057.1		
N1.HOG0025699	OG0045755	-												PON49764.1		PON89836.1		
N1.HOG0025700	OG0045756	-												PON49768.1		PON89840.1		
N1.HOG0025701	OG0045757	-												PON49772.1		PON89844.1		
N1.HOG0025702	OG0045758	-												PON49778.1		PON91606.1		
N1.HOG0025703	OG0045759	-												PON49781.1		PON91609.1		
N1.HOG0025704	OG0045760	-												PON49784.1		PON91614.1		
N1.HOG0025705	OG0045761	-												PON49815.1		PON53869.1		
N1.HOG0025706	OG0045762	-												PON49843.1		PON50064.1		
N1.HOG0025707	OG0045763	-												PON49844.1		PON50063.1		
N1.HOG0025708	OG0045764	-												PON49848.1		PON50059.1		
N1.HOG0025709	OG0045765	-												PON49887.1		PON82260.1		
N1.HOG0025710	OG0045766	-												PON49889.1		PON53334.1		
N1.HOG0025711	OG0045767	-												PON49911.1		PON46976.1		
N1.HOG0025712	OG0045768	-												PON49955.1		PON82673.1		
N1.HOG0025713	OG0045769	-												PON49959.1		PON82677.1		
N1.HOG0025714	OG0045770	-												PON49970.1		PON82689.1		
N1.HOG0025715	OG0045771	-												PON49973.1		PON82692.1		
N1.HOG0025716	OG0045772	-												PON49974.1		PON82693.1		
N1.HOG0025717	OG0045773	-												PON49977.1		PON82696.1		
N1.HOG0025718	OG0045774	-												PON49985.1		PON82704.1		
N1.HOG0025719	OG0045775	-												PON49994.1		PON84063.1		
N1.HOG0025720	OG0045776	-												PON49999.1		PON82714.1		
N1.HOG0025721	OG0045777	-												PON50008.1		PON82723.1		
N1.HOG0025722	OG0045778	-												PON50009.1		PON82724.1		
N1.HOG0025723	OG0045779	-												PON50013.1		PON82729.1		
N1.HOG0025724	OG0045780	-												PON50019.1		PON82738.1		
N1.HOG0025725	OG0045781	-												PON50021.1		PON82740.1		
N1.HOG0025726	OG0045782	-												PON50043.1		PON82760.1		
N1.HOG0025727	OG0045783	-												PON50045.1		PON82762.1		
N1.HOG0025728	OG0045784	-												PON50046.1		PON82763.1		
N1.HOG0025729	OG0045785	-												PON50075.1		PON96896.1		
N1.HOG0025730	OG0045786	-												PON50082.1		PON96887.1		
N1.HOG0025731	OG0045787	-												PON50087.1		PON96883.1		
N1.HOG0025732	OG0045788	-												PON50114.1		PON96863.1		
N1.HOG0025733	OG0045789	-												PON50115.1		PON96862.1		
N1.HOG0025734	OG0045790	-												PON50123.1		PON96854.1		
N1.HOG0025735	OG0045791	-												PON50152.1		PON83009.1		
N1.HOG0025736	OG0045792	-												PON50158.1		PON83014.1		
N1.HOG0025737	OG0045793	-												PON50161.1		PON83017.1		
N1.HOG0025738	OG0045794	-												PON50163.1		PON83020.1		
N1.HOG0025739	OG0045795	-												PON50164.1		PON83021.1		
N1.HOG0025740	OG0045796	-												PON50167.1		PON50932.1		
N1.HOG0025741	OG0045797	-												PON50183.1		PON67977.1		
N1.HOG0025742	OG0045798	-												PON50189.1		PON67984.1		
N1.HOG0025743	OG0045799	-												PON50230.1		PON43985.1		
N1.HOG0025744	OG0045800	-												PON68025.1, PON50238.1				
N1.HOG0025745	OG0045801	-												PON50241.1		PON54689.1		
N1.HOG0025746	OG0045802	-												PON50244.1		PON54688.1		
N1.HOG0025747	OG0045803	-												PON50245.1		PON54686.1		
N1.HOG0025748	OG0045804	-												PON50249.1		PON54685.1		
N1.HOG0025749	OG0045805	-												PON54545.1, PON50263.1				
N1.HOG0025750	OG0045806	-												PON50264.1		PON54676.1		
N1.HOG0025751	OG0045807	-												PON50292.1		POO01017.1		
N1.HOG0025752	OG0045808	-												PON50299.1		POO01029.1		
N1.HOG0025753	OG0045809	-												PON50302.1		POO01031.1		
N1.HOG0025754	OG0045810	-												PON50305.1		POO01034.1		
N1.HOG0025755	OG0045811	-												PON50307.1		POO01037.1		
N1.HOG0025756	OG0045812	-												PON50309.1		POO01039.1		
N1.HOG0025757	OG0045813	-												PON50328.1		POO01058.1		
N1.HOG0025758	OG0045814	-												PON50329.1		POO01059.1		
N1.HOG0025759	OG0045815	-												PON50372.1		PON50052.1		
N1.HOG0025760	OG0045816	-												PON50373.1		PON73289.1		
N1.HOG0025761	OG0045817	-												PON50388.1		PON34942.1		
N1.HOG0025762	OG0045818	-												PON50395.1, PON50393.1				
N1.HOG0025763	OG0045819	-												PON50422.1		POO00656.1		
N1.HOG0025764	OG0045820	-												PON50424.1		POO00658.1		
N1.HOG0025765	OG0045821	-												PON50434.1		PON45447.1		
N1.HOG0025766	OG0045822	-												PON50445.1		PON45457.1		
N1.HOG0025767	OG0045823	-												PON50446.1		PON45459.1		
N1.HOG0025768	OG0045824	-												PON50448.1		PON85363.1		
N1.HOG0025769	OG0045825	-												PON50461.1		PON85372.1		
N1.HOG0025770	OG0045826	-												PON50462.1, PON78855.1				
N1.HOG0025771	OG0045827	-												PON50467.1		PON48712.1		
N1.HOG0025772	OG0045828	-												PON50526.1		POO00899.1		
N1.HOG0025773	OG0045829	-												PON50528.1		POO00901.1		
N1.HOG0025774	OG0045830	-												PON50537.1		POO00910.1		
N1.HOG0025775	OG0045831	-												PON50563.1		PON49862.1		
N1.HOG0025776	OG0045832	-												PON50566.1		PON49859.1		
N1.HOG0025777	OG0045833	-												PON50619.1		PON82822.1		
N1.HOG0025778	OG0045834	-												PON50626.1, PON50630.1				
N1.HOG0025779	OG0045835	-												PON50628.1		PON82828.1		
N1.HOG0025780	OG0045836	-												PON50631.1		PON82829.1		
N1.HOG0025781	OG0045837	-												PON50644.1		PON82842.1		
N1.HOG0025782	OG0045838	-												PON50646.1		PON82844.1		
N1.HOG0025783	OG0045839	-												PON50649.1		PON53522.1		
N1.HOG0025784	OG0045840	-												PON50657.1		PON82855.1		
N1.HOG0025785	OG0045841	-												PON50661.1		PON82859.1		
N1.HOG0025786	OG0045842	-												PON50666.1		PON82862.1		
N1.HOG0025787	OG0045843	-												PON50670.1		PON32663.1		
N1.HOG0025788	OG0045844	-												PON50682.1		PON54985.1		
N1.HOG0025789	OG0045845	-												PON50689.1		PON54980.1		
N1.HOG0025790	OG0045846	-												PON50693.1		PON54976.1		
N1.HOG0025791	OG0045847	-												PON50698.1, PON77273.1				
N1.HOG0025792	OG0045848	-												PON50700.1		PON54970.1		
N1.HOG0025793	OG0045849	-												PON50702.1		PON54969.1		
N1.HOG0025794	OG0045850	-												PON50731.1		PON64209.1		
N1.HOG0025795	OG0045851	-												PON50732.1		PON64210.1		
N1.HOG0025796	OG0045852	-												PON50733.1		PON64211.1		
N1.HOG0025797	OG0045853	-												PON50735.1		PON64213.1		
N1.HOG0025798	OG0045854	-												PON50740.1		PON75633.1		
N1.HOG0025799	OG0045855	-												PON50758.1		PON49343.1		
N1.HOG0025800	OG0045856	-												PON50759.1, PON74742.1				
N1.HOG0025801	OG0045857	-												PON50760.1		PON49345.1		
N1.HOG0025802	OG0045858	-												PON50766.1		PON49348.1		
N1.HOG0025803	OG0045859	-												PON50814.1		PON66441.1		
N1.HOG0025804	OG0045860	-												PON50815.1		PON66443.1		
N1.HOG0025805	OG0045861	-												PON50830.1		PON66452.1		
N1.HOG0025806	OG0045862	-												PON50834.1		PON66455.1		
N1.HOG0025807	OG0045863	-												PON50843.1, PON50842.1				
N1.HOG0025808	OG0045864	-												PON50846.1		PON57814.1		
N1.HOG0025809	OG0045865	-												PON50848.1		PON57816.1		
N1.HOG0025810	OG0045866	-												PON50854.1		PON57820.1		
N1.HOG0025811	OG0045867	-												PON50857.1		PON81174.1		
N1.HOG0025812	OG0045868	-												PON50884.1		POO01402.1		
N1.HOG0025813	OG0045869	-												PON50891.1		POO01398.1		
N1.HOG0025814	OG0045870	-												PON50895.1		POO01393.1		
N1.HOG0025815	OG0045871	-												PON50905.1		POO01382.1		
N1.HOG0025816	OG0045872	-												PON50907.1		POO01381.1		
N1.HOG0025817	OG0045873	-												PON50943.1		PON90116.1		
